sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_07,7472.269292,7308.258516,24022647.0,24022725.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_075,7924.605052,7810.845081,25738850.0,25738931.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_08,8517.58508,8513.589899,27456656.0,27456766.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_085,9338.273765,9555.304574,29174679.0,29174812.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_09,10608.302084,11301.225007,30890599.0,30890756.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_095,16208.661628,20219.744396,32604852.0,32605050.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_1,32007150.859409,55464025.693695,32454265.0,32454608.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_105,52932103.745956,94733743.831853,32665360.0,32665741.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_11,66389988.72096,122319101.07157,33026304.0,33026727.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_115,80529055.245401,152449640.316019,33466392.0,33466829.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_12,91753092.263397,177579869.881866,34088288.0,34088745.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_125,102549800.494649,202508295.604067,34767605.0,34768015.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_13,113352842.218984,228250284.503445,35458038.0,35458475.0
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_135
2b,mixed,coh,butter_donut_x,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_14
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_01,4806.087538,4708.953197,3432077.0,3432082.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_005,4745.882105,4656.271672,1715986.0,1715988.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_015,4870.011048,4765.696713,5149553.0,5149566.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_02,4936.355462,4825.227841,6864234.0,6864252.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_025,5008.225934,4888.605862,8580333.0,8580342.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_03,5086.362482,4959.030186,10297229.0,10297260.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_035,5171.24454,5035.500977,12013456.0,12013492.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_04,5262.051765,5118.026925,13728508.0,13728541.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_045,5360.265562,5207.396675,15445219.0,15445257.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_05,5469.501313,5307.421799,17160034.0,17160074.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_055,5590.261465,5419.327997,18876458.0,18876503.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_06,5722.958682,5543.152178,20591045.0,20591095.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_065,5867.51287,5678.542398,22305959.0,22306016.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_07,6033.943997,5837.089785,24022650.0,24022725.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_075,6218.494694,6015.088423,25738863.0,25738931.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_08,6431.870088,6224.085765,27456688.0,27456766.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_085,6671.453008,6463.478874,29174717.0,29174811.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_09,6951.679975,6750.526136,30890645.0,30890756.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_095,7272.512728,7086.705192,32605034.0,32605150.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_1,7660.326083,7508.984774,34319779.0,34319890.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_105,8138.489363,8054.245333,36036979.0,36037108.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_11,8737.703922,8776.096241,37752283.0,37752417.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_115,9566.05395,9845.146262,39469150.0,39469319.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_12,10774.5776,11526.910885,41186223.0,41186399.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_125,13922.675719,16425.346971,42903063.0,42903266.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_13,2033356.54194,3386653.152115,44529239.0,44529568.0
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_135
2b,mixed,coh,ns_l_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_14
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_01,4503.872582,4409.819124,3432077.0,3432082.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_005,4460.65877,4373.054985,1715986.0,1715988.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_015,4548.572857,4449.518391,5149553.0,5149566.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_02,4596.550207,4492.242244,6864237.0,6864252.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_025,4648.237009,4538.230483,8580332.0,8580342.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_03,4704.648666,4589.303004,10297233.0,10297260.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_035,4766.707926,4646.20171,12013460.0,12013492.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_04,4832.671238,4706.909106,13728511.0,13728541.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_045,4906.464781,4775.460308,15445225.0,15445257.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_05,4988.390426,4852.732617,17160040.0,17160074.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_055,5080.319783,4940.827238,18876461.0,18876503.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_06,5182.508814,5040.063422,20591059.0,20591095.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_065,5298.935421,5155.508521,22305954.0,22306016.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_07,5433.989765,5292.219165,24022661.0,24022725.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_075,5586.983416,5452.55172,25738872.0,25738931.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_08,5772.588642,5653.67173,27456708.0,27456766.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_085,5994.843509,5904.58744,29174734.0,29174815.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_09,6282.365458,6248.751181,30890657.0,30890756.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_095,6664.727609,6735.665237,32605055.0,32605150.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_1,7244.055502,7526.007982,34319801.0,34319890.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_105,8156.89129,8845.07838,36036983.0,36037108.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_11,10171.631136,11974.042092,37752241.0,37752419.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_115,3003956.125019,5012038.007768,39347413.0,39347626.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_12,30718598.96834,52852674.28575,39336663.0,39337010.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_125,52849318.838688,94003869.613709,39197820.0,39198199.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_13,72614687.806307,132501163.095992,39490865.0,39491264.0
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_135
2b,mixed,coh,ns_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_14
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_01,4979.14011,4880.692482,3432077.0,3432082.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_005,4910.573571,4820.900036,1715986.0,1715988.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_015,5053.877735,4948.430164,5149553.0,5149566.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_02,5138.464612,5026.325986,6864234.0,6864252.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_025,5235.714008,5115.394803,8580328.0,8580342.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_03,5349.165965,5223.314735,10297230.0,10297260.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_035,5484.458855,5354.712221,12013449.0,12013492.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_04,5647.609554,5518.410402,13728505.0,13728541.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_045,5855.577655,5736.591596,15445219.0,15445257.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_05,6131.964704,6046.3201,17160026.0,17160074.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_055,6536.171649,6540.912309,18876448.0,18876503.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_06,7294.40387,7583.843366,20591032.0,20591095.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_065,9610.194215,11152.250882,22305926.0,22306016.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_07,14967071.454093,25391453.253872,23396375.0,23396558.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_075,26062370.929029,46156456.358047,23645001.0,23645227.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_08,38947563.404175,71940785.139582,23944614.0,23944915.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_085,62247332.630353,126327346.968351,23005042.0,23005423.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_09,67598718.811259,146647325.751289,22922062.0,22922379.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_095,73854902.936232,167385213.558389,23339896.0,23340270.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_1,80467253.039861,188742867.014142,23929304.0,23929650.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_105,85583409.238928,204959523.701602,24748873.0,24749225.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_11,84485621.49287,207906189.422685,25439067.0,25439416.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_115,91822837.09565,229343943.549153,26330939.0,26331302.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_12,93683243.077569,239439513.889523,27065275.0,27065674.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_125,96295719.482372,250370762.135825,27887480.0,27887857.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_13,92114167.077504,244199197.678085,28659997.0,28660375.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_135,103269441.156248,280580600.91633,29331058.0,29331434.0
2b,mixed,coh,lpbt_s_power,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_14
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_01,5109.630553,5002.556377,3432077.0,3432082.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_005,5031.953204,4932.904024,1715986.0,1715988.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_015,5192.85867,5079.124897,5149552.0,5149566.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_02,5282.815961,5161.590692,6864236.0,6864252.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_025,5381.021332,5251.03981,8580328.0,8580342.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_03,5490.05468,5351.163177,10297230.0,10297260.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_035,5610.090196,5462.252214,12013454.0,12013492.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_04,5743.659596,5586.74973,13728503.0,13728541.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_045,5893.760858,5727.435117,15445216.0,15445257.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_05,6064.000212,5889.421856,17160029.0,17160074.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_055,6259.781195,6079.016621,18876452.0,18876503.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_06,6481.775358,6297.190519,20591049.0,20591095.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_065,6743.334771,6560.623194,22305949.0,22306016.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_07,7052.069784,6880.907681,24022651.0,24022725.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_075,7425.624199,7285.175731,25738842.0,25738931.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_08,7893.328873,7814.637749,27456659.0,27456766.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_085,8493.735342,8535.897706,29174698.0,29174810.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_09,9334.367073,9617.586301,30890606.0,30890756.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_095,10598.220906,11365.646172,32604996.0,32605150.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_1,13352.796523,15570.793295,34319709.0,34319883.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_105,11481742.171685,19329410.455669,35487073.0,35487356.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_11,40444170.782498,70088405.863599,35701107.0,35701501.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_115,65274472.961036,116200461.33841,36024244.0,36024631.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_12,86468914.020208,157520058.693506,36525411.0,36525823.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_125,102379680.928614,190592998.742519,37078491.0,37078933.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_13,114506727.191768,217201922.445579,37750800.0,37751249.0
