sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_1,42494335.463165,104822658.832044,49240992.0,49242911.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_12,66437559.69662,181842881.604012,55374915.0,55376809.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_06,7251.056907,7360.2229,32944948.0,32945068.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_03,6759.730882,6825.623488,16476512.0,16476565.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_09,9447.746383,10263.355778,49420517.0,49420746.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_13,68810814.671603,198743758.658248,58238339.0,58239968.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_16,62825274.585007,210534787.498843,66800103.0,66802097.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_02,6654.57761,6711.944497,10983046.0,10983075.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_05,7042.564704,7131.984404,27456599.0,27456697.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_08,8079.262159,8298.250358,43930099.0,43930269.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_01,6564.474183,6616.450479,5492873.0,5492892.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_18,61885717.581379,218268151.412789,73592736.0,73594635.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_15,66640746.026997,213599692.773839,63856735.0,63858710.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_14,71364647.489295,217092205.187166,61086081.0,61087765.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_17,59765535.669565,208105252.744157,69861147.0,69862949.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_19,58390548.246469,212926913.570324,76683736.0,76685624.0
2b,mixed,coh,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_11,56779391.377956,147568144.413684,52351107.0,52352982.0
2b,mixed,coh,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_02,6405.124512,6547.522962,10983045.0,10983075.0
2b,mixed,coh,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_06,7309.103063,7495.714722,32944959.0,32945068.0
