bench,config,description,simTicks,numCycles,simInsts,average_packet_latency,cumulativeCycles,maxCycles,geoIPC,mpki
ferret,lpbt_s_power_noci_nndbt_injej_none,,13546560079.0,117481.0,966668706.0,6919.328604,510400799.0,51507828.0,0.42248888503926557,0.32937464614658035
ferret,lpbt_m_latop_noci_nndbt_injej_none,,13869199800.0,128773.0,950726094.0,7331.373451,492747008.0,52734595.0,0.41914576098231066,0.32452803685341186
ferret,kite_small_noci_nndbt_injej_none,,13598989655.0,120176.0,1013015080.0,6600.049629,491003702.0,51707180.0,0.4833510896139742,0.2674778199496112
ferret,kite_medium_noci_nndbt_injej_none,,13699144526.0,124812.0,977508924.0,7269.301444,530472492.0,52087997.0,0.4208540714403946,0.3425328276179041
ferret,lpbt_s_latop_noci_nndbt_injej_none,,13828404292.0,123856.0,991759227.0,6987.206336,521437029.0,52579479.0,0.44351673088422144,0.3220681334859029
ferret,ft_x_noci_nndbt_injej_none,,17603563100.0,153963.0,1084126047.0,7248.572769,599127225.0,66933695.0,0.45486031964940854,0.2711568171714885
ferret,kite_large_noci_nndbt_injej_none,,22778182254.0,197675.0,1051385130.0,7706.64188,568195712.0,86609053.0,0.4398065303763823,0.23497537669967863
ferret,dbl_bfly_x_noci_nndbt_injej_none,,15694902405.0,144058.0,925645041.0,7682.204224,423436771.0,59676430.0,0.40795315817243155,0.2852021315344193
ferret,butter_donut_x_noci_nndbt_injej_none,,13981845593.0,127713.0,959683224.0,7764.573065,514491106.0,53162906.0,0.40412959910747603,0.30688626800142726
ferret,lpbt_s_power_noci_nndbt_picky_none,,13760351464.0,119362.0,992059465.0,6438.620261,507100102.0,52320723.0,0.44560442299662256,0.2836804835290247
ferret,lpbt_s_latop_noci_nndbt_picky_none,,13722671191.0,123778.0,965129486.0,6554.265948,494468198.0,52177452.0,0.4198907563510428,0.30890579855409334
ferret,lpbt_m_latop_noci_nndbt_picky_none,,14090808597.0,126152.0,978511793.0,6759.553199,519495437.0,53577214.0,0.42403276561430453,0.34507262522054616
ferret,butter_donut_x_noci_nndbt_picky_none,,16043262211.0,141068.0,983309576.0,7007.57245,502037766.0,61000992.0,0.42836128647345195,0.27773903632593394
ferret,dbl_bfly_x_noci_nndbt_picky_none,,14638152362.0,137561.0,955447374.0,7110.055817,458174726.0,55658369.0,0.42487717179478673,0.2734870912873044
ferret,ft_x_noci_nndbt_picky_none,,15190295088.0,138946.0,1044848455.0,6678.7128,594761455.0,57757771.0,0.4353998151801161,0.3244506947528103
ferret,kite_large_noci_nndbt_picky_none,,13361289203.0,121502.0,1030231811.0,6932.470075,492067914.0,50803376.0,0.4513520643187532,0.25010591281081884
ferret,kite_medium_noci_nndbt_picky_none,,14511684078.0,129956.0,1025630898.0,6652.616557,517234245.0,55177501.0,0.45744660658786584,0.2707332166520632
ferret,kite_small_noci_nndbt_picky_none,,13271938898.0,114800.0,950477944.0,6202.432481,461963635.0,50463641.0,0.4361695323565322,0.3165708975128697
freqmine,lpbt_m_latop_noci_nndbt_injej_none,,28137241993.0,206083.0,215927098.0,6996.615155,121108175.0,106985711.0,0.36201022525897114,0.36904108951469117
freqmine,lpbt_s_latop_noci_nndbt_injej_none,,27959371674.0,200577.0,215867590.0,6723.647835,119936067.0,106309398.0,0.371367655415367,0.36902123974230233
freqmine,lpbt_s_power_noci_nndbt_injej_none,,27787475137.0,192687.0,215860338.0,6565.907581,119209776.0,105655799.0,0.37190418326665975,0.36905366971988973
freqmine,kite_small_noci_nndbt_injej_none,,27674838286.0,192931.0,215816530.0,6404.669268,118532883.0,105227522.0,0.37641727940352765,0.36924172062593247
freqmine,kite_medium_noci_nndbt_injej_none,,28362338959.0,201872.0,215966358.0,6909.380493,122004206.0,107841593.0,0.36377924477485934,0.3690547142574091
freqmine,ft_x_noci_nndbt_injej_none,,28456083205.0,209273.0,215974358.0,7020.965302,122435634.0,108198035.0,0.36266236078986314,0.36899140112905615
freqmine,kite_large_noci_nndbt_injej_none,,28546213305.0,213657.0,215990465.0,7035.829041,123095841.0,108540735.0,0.3558155420988362,0.3688367817640499
freqmine,butter_donut_x_noci_nndbt_injej_none,,28935284722.0,210452.0,216062983.0,7454.742059,124797307.0,110020094.0,0.3553605749517472,0.3685890924910191
freqmine,dbl_bfly_x_noci_nndbt_injej_none,,29048339217.0,216341.0,216077619.0,7591.117209,125337167.0,110449959.0,0.35374569065746375,0.368535973054545
freqmine,lpbt_s_latop_noci_nndbt_picky_none,,27763037440.0,195904.0,215812147.0,6344.951936,118857334.0,105562880.0,0.3772114030285788,0.36945966527637525
freqmine,lpbt_m_latop_noci_nndbt_picky_none,,27850717958.0,201167.0,215825265.0,6448.375527,119500768.0,105896266.0,0.36986961200169577,0.36930083678521036
freqmine,lpbt_s_power_noci_nndbt_picky_none,,27613512735.0,192055.0,215787062.0,6129.542821,118170729.0,104994345.0,0.37871180893180906,0.36952851014250665
freqmine,butter_donut_x_noci_nndbt_picky_none,,28616452978.0,208043.0,215987338.0,6867.350072,122936175.0,108807806.0,0.36666233037962725,0.3692160509269103
freqmine,dbl_bfly_x_noci_nndbt_picky_none,,28803974082.0,211176.0,216015839.0,7077.152877,123822933.0,109520814.0,0.3643861639498116,0.3690906245207667
freqmine,ft_x_noci_nndbt_picky_none,,28289587899.0,205015.0,215926878.0,6563.63743,121335242.0,107564973.0,0.3720608225881959,0.3694633176189855
freqmine,kite_large_noci_nndbt_picky_none,,28264950585.0,207637.0,215911384.0,6465.0681,121365693.0,107471295.0,0.3680522377173814,0.36944541682810356
freqmine,kite_medium_noci_nndbt_picky_none,,28170115678.0,200686.0,215912181.0,6465.983473,120818813.0,107110706.0,0.3724911814629417,0.36952239619809546
freqmine,kite_small_noci_nndbt_picky_none,,27497831659.0,191662.0,215772330.0,6022.278352,117543200.0,104554493.0,0.38280004755695535,0.36957730120430304
facesim,ft_x_noci_nndbt_injej_none,,23106174288.0,519644.0,3895700037.0,7192.673512,462280572.0,68699145.0,0.8110833840054477,0.3119840013577629
facesim,kite_medium_noci_nndbt_injej_none,,23073707990.0,471175.0,3892836382.0,7173.45292,460430940.0,68734863.0,0.7597832097773308,0.3134424398719157
facesim,kite_small_noci_nndbt_injej_none,,22527387821.0,487381.0,3893148180.0,6446.616041,440925144.0,67186329.0,0.8277687748861244,0.31258624147079334
facesim,kite_large_noci_nndbt_injej_none,,23870164566.0,562357.0,3894555420.0,7666.524521,474795908.0,69678398.0,0.7665392318300687,0.31225176430207063
facesim,butter_donut_x_noci_nndbt_injej_none,,23708137893.0,571469.0,3895188185.0,7746.488534,477036814.0,70077892.0,0.7581964955334184,0.31236519330953927
facesim,dbl_bfly_x_noci_nndbt_injej_none,,24128382437.0,537774.0,3894062360.0,7970.522377,482730195.0,70286446.0,0.7484992114014388,0.3123382406538425
facesim,lpbt_m_latop_noci_nndbt_injej_none,,23084257709.0,426654.0,3894586969.0,7328.515718,464726316.0,69632352.0,0.7552991547549194,0.3117419582108835
facesim,lpbt_s_latop_noci_nndbt_injej_none,,23408289226.0,482762.0,3896709781.0,7125.78382,462740388.0,68089240.0,0.7962651677107359,0.3110608693013269
facesim,lpbt_s_power_noci_nndbt_injej_none,,22558150931.0,469788.0,3894711016.0,6823.49922,452607327.0,67210796.0,0.8214052249760494,0.31206989265092167
facesim,lpbt_s_latop_noci_nndbt_picky_none,,22669706063.0,485087.0,3891811583.0,6614.000217,447565783.0,66837660.0,0.7840774482846803,0.31392261439372093
facesim,lpbt_s_power_noci_nndbt_picky_none,,22488351257.0,461171.0,3895561249.0,6394.831972,444327232.0,66233596.0,0.831472047572793,0.3122251355817939
facesim,lpbt_m_latop_noci_nndbt_picky_none,,22865870925.0,453287.0,3893743022.0,6706.752186,449432957.0,68385333.0,0.8285065478179002,0.3126418634849329
facesim,butter_donut_x_noci_nndbt_picky_none,,23219521765.0,530594.0,3893498474.0,7003.839694,458517539.0,68289142.0,0.7915438915867642,0.3130450185511236
facesim,dbl_bfly_x_noci_nndbt_picky_none,,23304789258.0,530897.0,3895301554.0,7278.720223,467028243.0,68694448.0,0.7817312740936154,0.3121810690514964
facesim,ft_x_noci_nndbt_picky_none,,22897475109.0,468772.0,3894578654.0,6588.51822,447455491.0,67219620.0,0.8296471839343142,0.3124943262402696
facesim,kite_large_noci_nndbt_picky_none,,23131426496.0,577005.0,3895451521.0,6862.023644,456186704.0,67462689.0,0.8151520111736371,0.3121514025020209
facesim,kite_medium_noci_nndbt_picky_none,,22866288306.0,573938.0,3894093458.0,6593.053846,448477964.0,67045405.0,0.8094292089369215,0.3138618887837344
facesim,kite_small_noci_nndbt_picky_none,,22317009650.0,537575.0,3895804078.0,6051.232471,434143933.0,65988100.0,0.8706353577268867,0.3117964625382123
fluidanimate,lpbt_s_power_noci_nndbt_injej_none,,24259334608.0,71553255.0,10182355820.0,8129.730373,4525869776.0,90050056.0,1.1287443149782295,0.13007194989046256
fluidanimate,lpbt_s_latop_noci_nndbt_injej_none,,23521704820.0,71102671.0,10166313952.0,8367.013072,4495653949.0,89252876.0,1.132923126878946,0.12738298643889118
fluidanimate,lpbt_m_latop_noci_nndbt_injej_none,,23471804252.0,71320963.0,10163894536.0,8198.539085,4498001921.0,88929770.0,1.1316736862348806,0.12775382073093033
fluidanimate,kite_large_noci_nndbt_injej_none,,23737188347.0,71455829.0,10120838110.0,8579.889355,4508870404.0,90194570.0,1.11904924890027,0.1308194906149412
fluidanimate,kite_small_noci_nndbt_injej_none,,23245470134.0,69199963.0,10182305918.0,7071.438407,4451103411.0,88268334.0,1.1476254655609088,0.12928605462422377
fluidanimate,ft_x_noci_nndbt_injej_none,,23284256322.0,70834600.0,10133270019.0,7904.292776,4465354063.0,88289103.0,1.1330168220691916,0.12920208259020388
fluidanimate,kite_medium_noci_nndbt_injej_none,,23441449844.0,70760414.0,10196295621.0,7844.25269,4501068274.0,88525713.0,1.1378617031417522,0.1272077107254672
fluidanimate,dbl_bfly_x_noci_nndbt_injej_none,,24320795078.0,73132896.0,10199791546.0,9266.077406,4661541812.0,92020329.0,1.099298394833051,0.12907820235316902
fluidanimate,butter_donut_x_noci_nndbt_injej_none,,24131628909.0,71417991.0,10199304344.0,8590.819249,4567635466.0,90361475.0,1.122179979328107,0.12761090118691198
fluidanimate,lpbt_s_latop_noci_nndbt_picky_none,
fluidanimate,lpbt_m_latop_noci_nndbt_picky_none,
fluidanimate,lpbt_s_power_noci_nndbt_picky_none,
fluidanimate,butter_donut_x_noci_nndbt_picky_none,,23272651973.0,70807324.0,10180075908.0,7627.906112,4471340483.0,88203106.0,1.1419434093498313,0.12828753971951892
fluidanimate,dbl_bfly_x_noci_nndbt_picky_none,,23553685357.0,71836117.0,10172446493.0,8241.632241,4522683643.0,89081595.0,1.127079375481009,0.12956086022697605
fluidanimate,ft_x_noci_nndbt_picky_none,,23036400651.0,70232397.0,10136254601.0,7109.332302,4415605410.0,87178576.0,1.1465751743080248,0.13070967802716021
