bench,config,description,simTicks,numCycles,simInsts,average_packet_latency,cumulativeCycles,maxCycles,geoIPC,mpki
swaptions,ft_x_noci_nndbt_picky_none,,13821921342.0,52554831.0,11993528329.0,7186.19939,3363509213.0,52554831.0,1.705210403342541,0.0026739272703934845
swaptions,kite_large_noci_nndbt_picky_none,,13848698950.0,52656647.0,11956976590.0,7485.065932,3370025459.0,52656647.0,1.6897881991615653,0.0026871840752555436
swaptions,kite_medium_noci_nndbt_picky_none,,13801577766.0,52477479.0,11993598882.0,7150.405953,3358558707.0,52477479.0,1.7077686015466753,0.002673660230742944
swaptions,kite_small_noci_nndbt_picky_none,,13761130733.0,52323688.0,12057234956.0,6591.621332,3348716083.0,52323688.0,1.7339071399196055,0.002646026249267549
ferret,lpbt_s_power_noci_nndbt_picky_none,,13760351464.0,119362.0,992059465.0,6438.620261,507100102.0,52320723.0,0.44560442299662256,0.2836804835290247
ferret,lpbt_s_latop_noci_nndbt_picky_none,,13722671191.0,123778.0,965129486.0,6554.265948,494468198.0,52177452.0,0.4198907563510428,0.30890579855409334
ferret,lpbt_m_latop_noci_nndbt_picky_none,,14090808597.0,126152.0,978511793.0,6759.553199,519495437.0,53577214.0,0.42403276561430453,0.34507262522054616
ferret,butter_donut_x_noci_nndbt_picky_none,,16043262211.0,141068.0,983309576.0,7007.57245,502037766.0,61000992.0,0.42836128647345195,0.27773903632593394
ferret,dbl_bfly_x_noci_nndbt_picky_none,,14638152362.0,137561.0,955447374.0,7110.055817,458174726.0,55658369.0,0.42487717179478673,0.2734870912873044
ferret,ft_x_noci_nndbt_picky_none,,15190295088.0,138946.0,1044848455.0,6678.7128,594761455.0,57757771.0,0.4353998151801161,0.3244506947528103
ferret,kite_large_noci_nndbt_picky_none,,13361289203.0,121502.0,1030231811.0,6932.470075,492067914.0,50803376.0,0.4513520643187532,0.25010591281081884
ferret,kite_medium_noci_nndbt_picky_none,,14511684078.0,129956.0,1025630898.0,6652.616557,517234245.0,55177501.0,0.45744660658786584,0.2707332166520632
